video_name,frame_id,shed_decision
seed949563-1-train,2712,True
seed949563-0-train,2712,True
seed10484-3-train,2712,True
seed949563-2-train,2712,True
seed10484-1-train,2712,True
seed335500-0-train,2712,True
seed949563-3-train,2713,True
seed949563-1-train,2713,True
seed949563-0-train,2713,True
seed10484-3-train,2713,True
seed949563-2-train,2713,True
seed335500-0-train,2703,False
seed949563-3-train,2704,True
seed949563-1-train,2704,True
seed949563-0-train,2704,True
seed10484-3-train,2704,True
seed949563-2-train,2704,True
seed10484-1-train,2708,True
seed335500-0-train,2708,True
seed10484-1-train,2713,False
seed949563-3-train,2715,True
seed949563-1-train,2715,True
seed949563-0-train,2715,True
seed10484-3-train,2715,True
seed949563-2-train,2715,True
seed10484-1-train,2715,True
seed335500-0-train,2715,True
seed949563-3-train,2716,True
seed949563-1-train,2716,True
seed949563-0-train,2716,True
seed10484-3-train,2716,True
seed949563-2-train,2716,True
seed10484-1-train,2716,True
seed335500-0-train,2716,True
seed949563-3-train,2717,True
seed949563-1-train,2717,True
seed949563-0-train,2717,True
seed10484-3-train,2717,True
seed949563-2-train,2717,True
seed10484-1-train,2717,True
seed335500-0-train,2717,True
seed949563-3-train,2718,True
seed949563-1-train,2718,True
seed949563-0-train,2718,True
seed10484-3-train,2718,True
seed949563-2-train,2718,True
seed10484-1-train,2718,True
seed335500-0-train,2718,True
seed949563-3-train,2719,True
seed335500-0-train,2713,False
seed949563-3-train,2714,True
seed949563-1-train,2714,True
seed949563-0-train,2714,True
seed10484-3-train,2714,True
seed949563-2-train,2714,True
seed10484-1-train,2714,True
seed335500-0-train,2714,True
seed949563-1-train,2719,True
seed949563-0-train,2719,True
seed10484-3-train,2719,True
seed949563-2-train,2719,True
seed10484-1-train,2719,True
seed335500-0-train,2719,True
seed949563-3-train,2720,True
seed949563-1-train,2720,False
seed949563-0-train,2720,False
seed10484-3-train,2720,False
seed10484-1-train,2721,True
seed335500-0-train,2721,True
seed949563-3-train,2722,True
seed949563-1-train,2722,True
seed949563-0-train,2722,True
seed10484-3-train,2722,True
seed949563-2-train,2722,True
seed10484-1-train,2722,True
seed335500-0-train,2722,True
seed949563-3-train,2723,True
seed949563-1-train,2723,True
seed949563-0-train,2723,True
seed10484-3-train,2723,True
seed949563-2-train,2723,True
seed10484-1-train,2723,True
seed335500-0-train,2723,True
seed949563-3-train,2724,True
seed949563-1-train,2724,True
seed949563-0-train,2724,True
seed10484-3-train,2724,True
seed949563-2-train,2720,False
seed949563-2-train,2724,True
seed10484-1-train,2720,False
seed335500-0-train,2720,False
seed949563-1-train,2725,True
seed949563-0-train,2725,True
seed10484-3-train,2725,True
seed949563-2-train,2725,True
seed10484-1-train,2725,True
seed335500-0-train,2725,True
seed949563-3-train,2726,True
seed949563-1-train,2726,True
seed949563-0-train,2726,True
seed10484-3-train,2726,True
seed949563-2-train,2726,True
seed10484-1-train,2726,True
seed335500-0-train,2726,True
seed949563-3-train,2727,True
seed949563-1-train,2727,True
seed949563-0-train,2727,True
seed10484-3-train,2727,True
seed949563-2-train,2727,True
seed10484-1-train,2727,True
seed335500-0-train,2727,True
seed949563-3-train,2728,True
seed949563-1-train,2728,True
seed949563-0-train,2728,True
seed10484-3-train,2728,True
seed949563-2-train,2728,True
seed10484-1-train,2728,True
seed335500-0-train,2728,True
seed949563-3-train,2729,True
seed949563-1-train,2729,True
seed949563-0-train,2729,True
seed10484-3-train,2729,True
seed949563-2-train,2729,True
seed10484-1-train,2729,True
seed335500-0-train,2729,True
seed949563-3-train,2721,False
seed949563-1-train,2721,True
seed949563-0-train,2721,True
seed10484-3-train,2721,True
seed949563-2-train,2721,True
seed10484-1-train,2724,True
seed335500-0-train,2724,True
seed949563-3-train,2725,True
seed949563-1-train,2731,True
seed949563-0-train,2731,True
seed10484-3-train,2731,True
seed949563-2-train,2731,True
seed10484-1-train,2731,True
seed335500-0-train,2731,True
seed949563-3-train,2732,True
seed949563-1-train,2732,True
seed949563-0-train,2732,True
seed10484-3-train,2732,True
seed949563-2-train,2732,True
seed10484-1-train,2732,True
seed335500-0-train,2732,True
seed949563-3-train,2733,True
seed949563-1-train,2733,True
seed949563-0-train,2733,True
seed10484-3-train,2733,True
seed949563-2-train,2733,True
seed10484-1-train,2733,True
seed335500-0-train,2733,True
seed949563-3-train,2734,True
seed949563-1-train,2734,True
seed949563-0-train,2734,True
seed10484-3-train,2734,True
seed949563-2-train,2734,True
seed10484-1-train,2734,True
seed335500-0-train,2734,True
seed949563-3-train,2735,True
seed949563-1-train,2735,True
seed949563-3-train,2730,False
seed949563-1-train,2730,True
seed949563-0-train,2730,True
seed10484-3-train,2730,True
seed949563-2-train,2730,True
seed10484-1-train,2730,True
seed335500-0-train,2730,True
seed949563-3-train,2731,True
seed949563-0-train,2735,True
seed10484-3-train,2735,True
seed949563-2-train,2735,True
seed10484-1-train,2735,True
seed335500-0-train,2735,True
seed949563-3-train,2736,True
seed949563-1-train,2736,True
seed949563-0-train,2736,False
seed10484-3-train,2736,False
seed10484-1-train,2737,True
seed335500-0-train,2737,True
seed949563-3-train,2737,True
seed949563-1-train,2738,True
seed949563-0-train,2738,True
seed10484-3-train,2738,True
seed949563-2-train,2738,True
seed10484-1-train,2738,True
seed335500-0-train,2738,True
seed949563-3-train,2738,True
seed949563-1-train,2739,True
seed949563-0-train,2739,True
seed10484-3-train,2739,True
seed949563-2-train,2739,True
seed10484-1-train,2739,True
seed335500-0-train,2739,True
seed949563-3-train,2739,True
seed949563-1-train,2740,True
seed949563-0-train,2740,True
seed10484-3-train,2740,True
seed949563-2-train,2740,True
seed10484-1-train,2740,True
seed949563-2-train,2736,False
seed335500-0-train,2740,True
seed949563-3-train,2741,True
seed10484-1-train,2736,False
seed335500-0-train,2736,False
seed949563-1-train,2741,True
seed949563-0-train,2741,True
seed10484-3-train,2741,True
seed949563-2-train,2741,True
seed949563-1-train,2742,True
seed949563-0-train,2742,True
seed10484-3-train,2742,True
seed949563-2-train,2742,True
seed10484-1-train,2742,True
seed335500-0-train,2742,True
seed949563-3-train,2742,True
seed949563-1-train,2743,True
seed949563-0-train,2743,True
seed10484-3-train,2743,True
seed949563-2-train,2743,True
seed10484-1-train,2743,True
seed335500-0-train,2743,True
seed949563-3-train,2744,True
seed949563-1-train,2744,True
seed949563-0-train,2744,True
seed10484-3-train,2744,True
seed949563-2-train,2744,True
seed10484-1-train,2744,True
seed335500-0-train,2744,True
seed949563-3-train,2745,True
seed949563-1-train,2745,True
seed949563-0-train,2745,True
seed10484-3-train,2745,True
seed949563-2-train,2745,True
seed10484-1-train,2745,True
seed335500-0-train,2745,True
seed949563-3-train,2746,True
seed949563-1-train,2746,True
seed949563-0-train,2746,True
seed949563-3-train,2740,False
seed949563-1-train,2737,False
seed949563-0-train,2737,True
seed10484-3-train,2737,True
seed949563-2-train,2737,True
seed10484-1-train,2741,True
seed335500-0-train,2741,True
seed949563-3-train,2743,True
seed10484-3-train,2746,False
seed10484-1-train,2747,True
seed335500-0-train,2747,True
seed949563-3-train,2748,True
seed949563-1-train,2748,True
seed949563-0-train,2748,True
seed10484-3-train,2748,True
seed949563-2-train,2748,True
seed10484-1-train,2748,True
seed335500-0-train,2748,True
seed949563-3-train,2749,True
seed949563-1-train,2749,True
seed949563-0-train,2749,True
seed10484-3-train,2749,True
seed949563-2-train,2749,True
seed10484-1-train,2749,True
seed335500-0-train,2749,True
seed949563-3-train,2750,True
seed949563-1-train,2750,True
seed949563-0-train,2750,True
seed10484-3-train,2750,True
seed949563-2-train,2750,True
seed10484-1-train,2750,True
seed335500-0-train,2750,True
seed949563-3-train,2751,True
seed949563-1-train,2751,True
seed949563-0-train,2751,True
seed10484-3-train,2751,True
seed949563-2-train,2751,True
seed10484-1-train,2751,True
seed949563-2-train,2746,False
seed10484-1-train,2746,True
seed335500-0-train,2746,True
seed949563-3-train,2747,True
seed949563-1-train,2747,True
seed949563-0-train,2747,True
seed10484-3-train,2747,True
seed335500-0-train,2752,True
seed949563-3-train,2753,True
seed949563-1-train,2753,True
seed949563-0-train,2753,True
seed10484-3-train,2753,True
seed949563-2-train,2753,True
seed10484-1-train,2753,True
seed335500-0-train,2753,True
seed949563-3-train,2754,True
seed949563-1-train,2754,True
seed949563-0-train,2754,True
seed10484-3-train,2754,True
seed949563-2-train,2754,True
seed10484-1-train,2754,True
seed335500-0-train,2754,True
seed949563-3-train,2755,True
seed949563-1-train,2755,True
seed949563-0-train,2755,True
seed10484-3-train,2755,True
seed949563-2-train,2755,True
seed10484-1-train,2755,True
seed335500-0-train,2755,True
seed949563-3-train,2756,True
seed949563-1-train,2756,True
seed949563-0-train,2756,True
seed10484-3-train,2756,True
seed949563-2-train,2756,True
seed10484-1-train,2756,True
seed335500-0-train,2756,True
seed949563-3-train,2757,True
seed949563-1-train,2757,True
seed949563-2-train,2747,False
seed949563-0-train,2757,True
seed10484-1-train,2752,True
seed335500-0-train,2751,True
seed949563-3-train,2752,True
seed949563-1-train,2752,True
seed949563-0-train,2752,True
seed10484-3-train,2752,True
seed949563-2-train,2752,True
seed10484-3-train,2757,True
seed949563-2-train,2757,True
seed10484-1-train,2757,True
seed335500-0-train,2757,True
seed949563-3-train,2758,True
seed949563-1-train,2758,True
seed949563-0-train,2758,True
seed10484-3-train,2758,False
seed10484-1-train,2759,True
seed335500-0-train,2759,True
seed949563-3-train,2760,True
seed949563-1-train,2760,True
seed949563-0-train,2760,True
seed10484-3-train,2760,True
seed949563-2-train,2760,True
seed10484-1-train,2760,True
seed335500-0-train,2760,True
seed949563-3-train,2761,True
seed949563-1-train,2761,True
seed949563-0-train,2761,True
seed10484-3-train,2761,True
seed949563-2-train,2761,True
seed10484-1-train,2761,True
seed335500-0-train,2761,True
seed949563-3-train,2762,True
seed949563-1-train,2762,True
seed949563-0-train,2762,True
seed10484-3-train,2762,True
seed949563-2-train,2762,True
seed949563-2-train,2758,False
seed10484-1-train,2758,True
seed335500-0-train,2758,True
seed949563-3-train,2759,True
seed949563-1-train,2759,True
seed949563-0-train,2759,True
seed10484-3-train,2759,True
seed949563-2-train,2759,True
seed10484-1-train,2762,False
seed335500-0-train,2762,False
seed949563-1-train,2764,True
seed949563-0-train,2764,True
seed10484-3-train,2764,True
seed949563-2-train,2764,True
seed10484-1-train,2764,True
seed335500-0-train,2764,True
seed949563-3-train,2765,True
seed949563-1-train,2765,True
seed949563-0-train,2765,True
seed10484-3-train,2765,True
seed949563-2-train,2765,True
seed10484-1-train,2765,True
seed335500-0-train,2765,True
seed949563-3-train,2764,True
seed949563-1-train,2766,True
seed949563-0-train,2766,True
seed10484-3-train,2766,True
seed949563-2-train,2766,True
seed10484-1-train,2766,True
seed335500-0-train,2766,True
seed949563-3-train,2766,True
seed949563-1-train,2767,True
seed949563-0-train,2767,True
seed10484-3-train,2767,True
seed949563-2-train,2767,True
seed10484-1-train,2763,True
seed335500-0-train,2767,True
seed949563-3-train,2763,False
seed949563-3-train,2767,True
seed949563-1-train,2763,False
seed949563-0-train,2763,False
seed10484-3-train,2763,False
seed10484-1-train,2767,True
seed335500-0-train,2768,True
seed949563-3-train,2768,True
seed949563-1-train,2769,True
seed949563-0-train,2769,True
seed10484-3-train,2769,True
seed949563-2-train,2769,True
seed10484-1-train,2768,True
seed335500-0-train,2769,True
seed949563-3-train,2769,True
seed949563-1-train,2770,True
seed949563-0-train,2770,True
seed10484-3-train,2770,True
seed949563-2-train,2770,True
seed10484-1-train,2769,True
seed335500-0-train,2770,True
seed949563-3-train,2770,True
seed949563-1-train,2771,True
seed949563-0-train,2771,True
seed10484-3-train,2771,True
seed949563-2-train,2771,True
seed10484-1-train,2770,True
seed335500-0-train,2771,True
seed949563-3-train,2772,True
seed949563-1-train,2772,True
seed949563-0-train,2772,True
seed10484-3-train,2772,True
seed949563-2-train,2772,True
seed10484-1-train,2771,True
seed335500-0-train,2772,True
seed949563-3-train,2773,True
seed949563-1-train,2773,True
seed949563-2-train,2763,False
seed949563-0-train,2773,True
seed10484-3-train,2773,True
seed949563-2-train,2773,True
seed335500-0-train,2773,True
seed949563-3-train,2774,True
seed949563-1-train,2774,True
seed949563-0-train,2774,True
seed10484-3-train,2774,True
seed949563-2-train,2774,True
seed335500-0-train,2774,True
seed949563-3-train,2775,True
seed949563-1-train,2775,True
seed949563-0-train,2775,True
seed10484-3-train,2775,True
seed949563-2-train,2775,True
seed335500-0-train,2775,True
seed949563-3-train,2776,True
seed949563-1-train,2776,True
seed949563-0-train,2776,True
seed10484-3-train,2776,True
seed949563-2-train,2776,True
seed335500-0-train,2776,True
seed949563-3-train,2777,True
seed949563-1-train,2777,True
seed949563-0-train,2777,True
seed10484-3-train,2777,True
seed949563-2-train,2777,True
seed335500-0-train,2777,True
seed949563-3-train,2778,True
seed949563-1-train,2778,True
seed949563-0-train,2778,True
seed10484-3-train,2778,True
seed949563-2-train,2778,True
seed10484-1-train,2772,False
seed335500-0-train,2763,True
seed949563-3-train,2771,True
seed949563-1-train,2768,True
seed949563-0-train,2768,True
seed10484-3-train,2768,True
seed949563-2-train,2768,True
seed10484-1-train,2773,True
seed10484-1-train,2774,True
seed10484-1-train,2775,True
seed335500-0-train,2779,True
seed949563-3-train,2780,True
seed949563-1-train,2780,True
seed949563-0-train,2780,True
seed10484-3-train,2780,True
seed949563-2-train,2780,True
seed335500-0-train,2780,True
seed949563-3-train,2781,True
seed949563-1-train,2781,True
seed949563-0-train,2781,True
seed10484-3-train,2781,True
seed949563-2-train,2781,True
seed335500-0-train,2781,True
seed949563-3-train,2782,True
seed949563-1-train,2782,True
seed949563-0-train,2782,True
seed10484-3-train,2782,True
seed949563-2-train,2782,True
seed335500-0-train,2782,True
seed949563-3-train,2783,True
seed949563-1-train,2783,True
seed949563-0-train,2783,True
seed10484-3-train,2783,True
seed949563-2-train,2783,True
seed335500-0-train,2783,True
seed949563-3-train,2784,True
seed10484-1-train,2776,False
seed335500-0-train,2778,True
seed949563-3-train,2779,True
seed949563-1-train,2779,True
seed949563-0-train,2779,True
seed10484-3-train,2779,True
seed949563-2-train,2779,True
seed10484-1-train,2777,True
seed10484-1-train,2778,True
seed10484-1-train,2779,True
seed10484-1-train,2780,True
seed10484-1-train,2781,True
seed10484-1-train,2782,True
seed10484-1-train,2783,True
seed949563-1-train,2784,True
seed949563-0-train,2784,False
seed10484-3-train,2784,True
seed949563-2-train,2784,True
seed10484-1-train,2784,True
seed335500-0-train,2784,True
seed949563-3-train,2785,True
seed949563-1-train,2785,True
seed949563-0-train,2785,True
seed10484-3-train,2785,True
seed949563-2-train,2785,True
seed10484-1-train,2785,True
seed335500-0-train,2785,True
seed949563-3-train,2786,True
seed949563-1-train,2786,True
seed949563-0-train,2786,True
seed10484-3-train,2786,False
seed949563-2-train,2786,False
seed335500-0-train,2787,True
seed949563-3-train,2788,True
seed949563-1-train,2788,True
seed949563-0-train,2788,True
seed10484-3-train,2788,True
seed949563-2-train,2788,True
seed10484-1-train,2787,True
seed335500-0-train,2788,True
seed949563-3-train,2789,True
seed949563-1-train,2789,True
seed949563-0-train,2789,True
seed10484-1-train,2786,False
seed10484-3-train,2789,True
seed949563-2-train,2789,True
seed949563-3-train,2790,True
seed949563-1-train,2790,True
seed949563-0-train,2790,True
seed10484-3-train,2790,True
seed949563-2-train,2790,True
seed10484-1-train,2790,True
seed335500-0-train,2790,True
seed949563-3-train,2791,True
seed949563-1-train,2791,True
seed949563-0-train,2791,True
seed10484-3-train,2791,True
seed949563-2-train,2791,True
seed10484-1-train,2791,True
seed335500-0-train,2791,True
seed949563-3-train,2792,True
seed949563-1-train,2792,True
seed949563-0-train,2792,True
seed10484-3-train,2792,True
seed949563-2-train,2792,True
seed10484-1-train,2792,True
seed335500-0-train,2792,True
seed949563-3-train,2793,True
seed949563-1-train,2793,True
seed949563-0-train,2793,True
seed10484-3-train,2793,True
seed949563-2-train,2793,True
seed10484-1-train,2793,True
seed335500-0-train,2793,True
seed949563-3-train,2794,True
seed949563-1-train,2794,True
seed949563-0-train,2794,True
seed10484-3-train,2794,True
seed949563-2-train,2794,True
seed10484-1-train,2794,True
seed335500-0-train,2786,False
seed949563-3-train,2787,True
seed949563-1-train,2787,True
seed949563-0-train,2787,True
seed10484-3-train,2787,True
seed10484-1-train,2788,True
seed335500-0-train,2794,True
seed949563-2-train,2787,False
seed10484-1-train,2789,True
seed949563-3-train,2796,True
seed949563-1-train,2796,True
seed949563-0-train,2796,True
seed10484-3-train,2796,True
seed949563-2-train,2796,True
seed10484-1-train,2796,True
seed335500-0-train,2796,True
seed949563-3-train,2797,True
seed949563-1-train,2797,True
seed949563-0-train,2797,True
seed10484-3-train,2797,True
seed949563-2-train,2797,True
seed10484-1-train,2797,True
seed335500-0-train,2797,True
seed949563-3-train,2798,True
seed949563-1-train,2798,True
seed949563-0-train,2798,True
seed10484-3-train,2798,True
seed949563-2-train,2798,True
seed10484-1-train,2798,True
seed335500-0-train,2798,True
seed949563-3-train,2799,True
seed949563-1-train,2799,True
seed949563-0-train,2799,True
seed10484-3-train,2799,True
seed949563-2-train,2799,True
seed10484-1-train,2799,True
seed335500-0-train,2799,True
seed949563-3-train,2800,True
seed335500-0-train,2789,False
seed949563-1-train,2800,True
seed949563-0-train,2800,True
seed10484-3-train,2800,True
seed949563-2-train,2800,True
seed10484-1-train,2800,True
seed335500-0-train,2800,True
seed949563-1-train,2801,True
seed949563-0-train,2801,True
seed10484-3-train,2801,True
seed949563-2-train,2801,True
seed10484-1-train,2801,True
seed335500-0-train,2801,True
seed949563-3-train,2802,True
seed949563-1-train,2802,True
seed949563-0-train,2802,True
seed10484-3-train,2802,True
seed949563-2-train,2802,True
seed10484-1-train,2802,True
seed335500-0-train,2802,True
seed949563-3-train,2803,True
seed949563-1-train,2803,True
seed949563-0-train,2803,True
seed10484-3-train,2803,True
seed949563-2-train,2803,True
seed10484-1-train,2803,True
seed335500-0-train,2803,True
seed949563-1-train,2804,True
seed949563-0-train,2804,True
seed10484-3-train,2804,True
seed949563-2-train,2804,True
seed10484-1-train,2804,True
seed335500-0-train,2804,True
seed949563-1-train,2805,True
seed949563-3-train,2795,False
seed949563-1-train,2795,True
seed949563-0-train,2795,True
seed10484-3-train,2795,True
seed949563-2-train,2795,True
seed10484-1-train,2795,True
seed335500-0-train,2795,True
seed949563-3-train,2801,True
seed949563-3-train,2804,True
seed949563-3-train,2805,True
seed949563-0-train,2805,True
seed10484-3-train,2805,True
seed949563-2-train,2805,True
seed10484-1-train,2805,True
seed335500-0-train,2805,True
seed949563-1-train,2807,True
seed949563-0-train,2807,True
seed10484-3-train,2807,True
seed949563-2-train,2807,True
seed10484-1-train,2807,True
seed335500-0-train,2807,True
seed949563-1-train,2808,True
seed949563-0-train,2808,True
seed10484-3-train,2808,True
seed949563-2-train,2808,True
seed10484-1-train,2808,True
seed335500-0-train,2808,True
seed949563-3-train,2809,True
seed949563-1-train,2809,True
seed949563-0-train,2809,True
seed10484-3-train,2809,True
seed949563-2-train,2809,True
seed10484-1-train,2809,True
seed335500-0-train,2809,True
seed949563-3-train,2810,True
seed949563-1-train,2810,True
seed949563-0-train,2810,True
seed949563-3-train,2806,False
seed949563-1-train,2806,True
seed949563-0-train,2806,True
seed10484-3-train,2806,True
seed949563-2-train,2806,True
seed10484-1-train,2806,True
seed335500-0-train,2806,True
seed949563-3-train,2807,True
seed949563-3-train,2808,True
seed10484-3-train,2810,True
seed949563-2-train,2810,True
seed10484-1-train,2810,True
seed335500-0-train,2810,True
seed949563-3-train,2811,True
seed949563-1-train,2811,True
seed949563-0-train,2811,False
seed10484-3-train,2811,True
seed949563-2-train,2811,True
seed10484-1-train,2811,True
seed335500-0-train,2811,True
seed949563-3-train,2812,True
seed949563-1-train,2812,True
seed949563-0-train,2812,True
seed10484-3-train,2812,True
seed949563-2-train,2812,True
seed10484-1-train,2812,True
seed335500-0-train,2812,True
seed949563-3-train,2813,True
seed949563-1-train,2813,True
seed949563-0-train,2813,True
seed10484-3-train,2813,False
seed949563-2-train,2813,False
seed10484-1-train,2813,False
seed335500-0-train,2813,False
seed949563-3-train,2814,False
seed949563-1-train,2814,False
seed949563-0-train,2814,False
seed10484-3-train,2814,False
seed949563-2-train,2814,False
seed10484-1-train,2814,False
seed335500-0-train,2814,False
seed949563-3-train,2815,False
seed949563-1-train,2815,False
seed949563-0-train,2815,False
seed10484-3-train,2815,False
seed949563-2-train,2815,False
seed10484-1-train,2815,False
seed335500-0-train,2815,False
seed949563-3-train,2816,False
seed949563-1-train,2816,False
seed949563-0-train,2816,False
seed10484-3-train,2816,False
seed949563-2-train,2816,False
seed10484-1-train,2816,False
seed335500-0-train,2816,False
seed949563-3-train,2817,False
seed949563-1-train,2817,False
seed949563-0-train,2817,False
seed10484-3-train,2817,False
seed949563-2-train,2817,False
seed10484-1-train,2817,False
seed949563-0-train,2820,True
seed335500-0-train,2817,False
seed949563-3-train,2819,True
seed949563-3-train,2820,True
seed949563-1-train,2818,True
seed949563-1-train,2819,True
seed949563-1-train,2820,True
seed949563-0-train,2818,True
seed949563-0-train,2819,True
seed10484-3-train,2818,True
seed10484-3-train,2819,True
seed10484-3-train,2820,True
seed949563-2-train,2818,True
seed949563-2-train,2819,True
seed10484-1-train,2818,True
seed10484-1-train,2819,True
seed335500-0-train,2818,True
seed335500-0-train,2819,True
seed949563-2-train,2821,True
seed949563-3-train,2818,False
seed10484-1-train,2821,True
seed949563-1-train,2821,False
seed949563-0-train,2821,False
seed335500-0-train,2821,True
seed10484-3-train,2821,False
seed949563-3-train,2822,True
seed949563-2-train,2820,False
seed10484-1-train,2820,False
seed949563-3-train,2823,True
seed949563-1-train,2823,True
seed949563-0-train,2823,True
seed10484-3-train,2823,True
seed335500-0-train,2823,True
seed949563-1-train,2824,True
seed949563-0-train,2824,True
seed10484-3-train,2824,True
seed335500-0-train,2824,True
seed949563-3-train,2825,True
seed949563-1-train,2825,True
seed949563-0-train,2825,True
seed10484-3-train,2825,True
seed949563-2-train,2822,True
seed10484-1-train,2824,True
seed335500-0-train,2825,True
seed949563-3-train,2826,True
seed949563-1-train,2826,True
seed949563-0-train,2826,True
seed10484-3-train,2826,True
seed949563-3-train,2821,True
seed335500-0-train,2820,False
seed949563-2-train,2823,True
seed949563-2-train,2824,True
seed10484-1-train,2822,True
seed10484-1-train,2823,True
seed949563-2-train,2826,True
seed949563-3-train,2824,False
seed10484-1-train,2826,True
seed949563-1-train,2822,False
seed335500-0-train,2826,True
seed949563-0-train,2822,False
seed10484-3-train,2822,False
seed10484-1-train,2827,True
seed335500-0-train,2827,True
seed949563-3-train,2828,True
seed949563-1-train,2828,True
seed949563-0-train,2828,True
seed10484-3-train,2828,True
seed949563-2-train,2828,True
seed10484-1-train,2828,True
seed335500-0-train,2828,True
seed949563-3-train,2829,True
seed949563-1-train,2829,True
seed949563-0-train,2829,True
seed10484-3-train,2829,True
seed949563-2-train,2829,True
seed10484-1-train,2829,True
seed335500-0-train,2829,True
seed949563-3-train,2830,True
seed949563-1-train,2830,True
seed949563-0-train,2830,True
seed10484-3-train,2830,True
seed949563-2-train,2830,True
seed10484-1-train,2830,True
seed335500-0-train,2830,True
seed949563-3-train,2831,True
seed949563-1-train,2831,True
seed949563-0-train,2831,True
seed10484-3-train,2831,True
seed949563-2-train,2831,True
seed949563-2-train,2825,False
seed10484-1-train,2825,False
seed335500-0-train,2822,True
seed949563-3-train,2827,False
seed949563-1-train,2827,False
seed949563-0-train,2827,False
seed10484-3-train,2827,False
seed10484-1-train,2832,True
seed335500-0-train,2832,True
seed949563-3-train,2833,True
seed949563-1-train,2833,True
seed949563-0-train,2833,True
seed10484-3-train,2833,True
seed949563-2-train,2833,True
seed10484-1-train,2833,True
seed335500-0-train,2833,True
seed949563-3-train,2834,True
seed949563-1-train,2834,True
seed949563-0-train,2834,True
seed10484-3-train,2834,True
seed949563-2-train,2834,True
seed10484-1-train,2834,True
seed335500-0-train,2834,True
seed949563-3-train,2835,True
seed949563-1-train,2835,True
seed949563-0-train,2835,True
seed10484-3-train,2835,True
seed949563-2-train,2835,True
seed10484-1-train,2835,True
seed335500-0-train,2835,True
seed949563-3-train,2836,True
seed949563-1-train,2836,True
seed949563-0-train,2836,True
seed10484-3-train,2836,True
seed949563-2-train,2836,True
seed10484-1-train,2836,True
seed949563-2-train,2827,False
seed335500-0-train,2836,True
seed10484-1-train,2831,False
seed949563-3-train,2837,True
seed949563-1-train,2837,True
seed949563-0-train,2837,True
seed10484-3-train,2837,True
seed949563-2-train,2837,True
seed949563-3-train,2838,True
seed949563-1-train,2838,True
seed949563-0-train,2838,True
seed10484-3-train,2838,True
seed949563-2-train,2838,True
seed10484-1-train,2838,True
seed335500-0-train,2838,True
seed949563-3-train,2839,True
seed949563-1-train,2839,True
seed949563-0-train,2839,True
seed10484-3-train,2839,True
seed949563-2-train,2839,True
seed10484-1-train,2839,True
seed335500-0-train,2839,True
seed949563-3-train,2840,True
seed949563-1-train,2840,True
seed949563-0-train,2840,True
seed10484-3-train,2840,True
seed949563-2-train,2840,True
seed10484-1-train,2840,True
seed335500-0-train,2840,True
seed949563-3-train,2841,True
seed949563-1-train,2841,True
seed949563-0-train,2841,True
seed10484-3-train,2841,True
seed949563-2-train,2841,True
seed10484-1-train,2841,True
seed335500-0-train,2841,True
seed949563-3-train,2842,True
seed335500-0-train,2831,False
seed949563-1-train,2842,True
seed949563-3-train,2832,True
seed949563-1-train,2832,True
seed949563-0-train,2832,True
seed10484-3-train,2832,True
seed949563-2-train,2832,True
seed10484-1-train,2837,True
seed335500-0-train,2837,True
seed949563-0-train,2842,False
seed10484-3-train,2842,False
seed10484-1-train,2843,True
seed335500-0-train,2843,True
seed949563-3-train,2844,True
seed949563-1-train,2844,True
seed949563-0-train,2844,True
seed10484-3-train,2844,True
seed949563-2-train,2844,True
seed10484-1-train,2844,True
seed335500-0-train,2844,True
seed949563-3-train,2845,True
seed949563-1-train,2845,True
seed949563-0-train,2845,True
seed10484-3-train,2845,True
seed949563-2-train,2845,True
seed10484-1-train,2845,True
seed335500-0-train,2845,True
seed949563-3-train,2846,True
seed949563-1-train,2846,True
seed949563-0-train,2846,True
seed10484-3-train,2846,True
seed949563-2-train,2846,True
seed10484-1-train,2846,True
seed335500-0-train,2846,True
seed949563-3-train,2847,True
seed949563-1-train,2847,True
seed949563-0-train,2847,True
seed10484-3-train,2847,True
seed949563-2-train,2842,False
seed949563-2-train,2847,True
seed10484-1-train,2842,False
seed335500-0-train,2842,False
seed949563-3-train,2843,False
seed949563-1-train,2843,False
seed949563-0-train,2843,False
seed10484-3-train,2843,False
seed10484-1-train,2848,True
seed335500-0-train,2848,True
seed949563-3-train,2849,True
seed949563-1-train,2849,True
seed949563-0-train,2849,True
seed10484-3-train,2849,True
seed949563-2-train,2849,True
seed10484-1-train,2849,True
seed335500-0-train,2849,True
seed949563-3-train,2850,True
seed949563-1-train,2850,True
seed949563-0-train,2850,True
seed10484-3-train,2850,True
seed949563-2-train,2850,True
seed10484-1-train,2850,True
seed335500-0-train,2850,True
seed949563-3-train,2851,True
seed949563-1-train,2851,True
seed949563-0-train,2851,True
seed10484-3-train,2851,True
seed949563-2-train,2851,True
seed10484-1-train,2851,True
seed335500-0-train,2851,True
seed949563-3-train,2852,True
seed949563-1-train,2852,True
seed949563-0-train,2852,True
seed10484-3-train,2852,True
seed949563-2-train,2852,True
seed949563-2-train,2843,False
seed10484-1-train,2847,False
seed335500-0-train,2847,False
seed949563-3-train,2848,False
seed949563-1-train,2848,False
seed949563-0-train,2848,False
seed10484-3-train,2848,False
seed10484-1-train,2853,True
seed335500-0-train,2853,True
seed949563-3-train,2854,True
seed949563-1-train,2854,True
seed949563-0-train,2854,True
seed10484-3-train,2854,True
seed949563-2-train,2854,True
